DeliveryPersonAge,DeliveryPersonRatings,RestaurantLatitude,RestaurantLongitude,DeliveryLocationLatitude,DeliveryLocationLongitude,TimeOrdered,TimeOrderPickedUp,WeatherCondition,RoadTrafficDensity,VehicleCondition,TypeOfOrder,VehicleType,MultipleDeliveries,City,TimeTaken(min)
39,4.3,23.351058,85.325731,23.441058,85.415731,18:30,18:35,2,3,1,0,4,1.0,3,33.0
23,4.5,11.000762,76.981876,11.060762,77.041876,20:15,20:20,2,1,1,1,4,0.0,1,25.0
22,4.6,12.325461,76.632278,12.355461,76.662278,22:10,22:25,0,2,0,0,3,0.0,1,17.0
26,4.7,17.455894,78.375467,17.535894,78.455467,18:45,18:60,0,3,1,1,4,1.0,1,28.0
38,4.6,22.725748,75.898497,22.795748,75.968497,23:15,23:30,0,2,1,3,4,0.0,3,30.0
36,4.7,9.982834,76.283268,10.002834,76.303268,10:55,11:10,3,2,1,1,3,0.0,1,22.0
20,5.0,22.728163,75.884212,22.768163,75.924212,14:50,14:60,6,0,1,1,4,1.0,1,20.0
34,4.8,22.53796,88.349843,22.64796,88.459843,22:15,22:25,3,2,2,2,2,1.0,3,21.0
27,5.0,21.183434,72.814492,21.223434,72.854492,12:55,13:05,1,0,1,1,3,1.0,1,22.0
30,4.8,13.045479,80.23311,13.075479,80.26311,23:30,23:35,1,2,0,0,3,1.0,1,28.0
27,4.5,22.728163,75.884212,22.778163,75.934212,22:15,22:30,2,2,1,2,4,0.0,3,16.0
36,4.1,12.323225,76.630028,12.453225,76.760028,18:50,18:60,3,3,2,2,4,2.0,1,38.0
22,4.5,23.357804,85.325146,23.377804,85.345146,8:20,8:35,3,2,1,2,4,0.0,1,15.0
29,4.8,30.893244,75.821817,30.983244,75.911817,21:10,21:20,4,1,0,2,3,1.0,1,15.0
25,4.8,12.914264,77.6784,12.984264,77.7484,17:20,17:30,2,3,0,2,3,1.0,1,26.0
35,4.6,17.429585,78.392621,17.559585,78.522621,18:20,18:30,4,3,1,1,3,0.0,1,15.0
31,4.8,21.157735,72.768778,21.187735,72.798778,23:20,23:25,4,2,0,3,3,0.0,1,25.0
35,4.3,12.304569,76.643622,12.314569,76.653622,11:10,11:20,2,0,2,2,3,1.0,1,32.0
34,4.7,23.218998,77.373573,23.308998,77.463573,22:50,22:60,4,2,0,1,3,0.0,3,28.0
21,4.8,15.556561,73.763633,15.596561,73.803633,13:50,14:05,6,0,0,0,3,0.0,1,15.0
36,4.8,19.888716,75.321461,19.948716,75.381461,21:45,21:55,2,1,0,1,3,0.0,1,46.0
21,4.6,23.232357,77.429989,23.282357,77.479989,17:60,18:05,4,3,2,1,4,0.0,3,12.0
22,5.0,12.970324,77.645748,12.990324,77.665748,8:15,8:30,1,2,0,2,3,0.0,1,22.0
31,4.8,19.12663,72.829976,19.21663,72.919976,23:35,23:45,2,2,1,0,3,0.0,3,17.0
27,4.6,22.31279,73.170283,22.40279,73.260283,19:10,19:25,1,1,0,3,3,2.0,1,48.0
23,4.9,0.0,0.0,0.07,0.07,18:25,18:35,4,3,2,0,2,1.0,1,19.0
36,4.1,17.430448,78.418213,17.500448,78.488213,19:50,19:60,2,1,0,2,3,2.0,1,46.0
30,4.9,12.972532,77.608179,13.062532,77.698179,22:10,22:15,2,2,0,1,3,1.0,1,21.0
28,4.9,26.921411,75.793604,27.031411,75.903604,20:50,20:60,3,1,2,1,4,0.0,3,25.0
33,4.6,11.003681,76.975525,11.083681,77.055525,20:10,20:20,4,1,2,0,4,0.0,1,29.0
34,4.2,25.450377,81.834236,25.520377,81.904236,22:45,22:60,1,2,2,0,2,1.0,1,35.0
34,4.9,17.450851,78.379347,17.510851,78.439347,19:50,19:60,1,1,0,0,3,0.0,1,34.0
36,4.6,19.120083,72.907385,19.230083,73.017385,20:15,20:25,1,1,2,1,4,0.0,1,40.0
24,4.9,22.753839,75.897429,22.783839,75.927429,19:50,19:60,3,1,1,3,4,1.0,1,28.0
28,4.5,22.725748,75.898497,22.775748,75.948497,18:20,18:30,0,3,1,0,4,1.0,1,14.0
33,4.9,12.326356,76.619103,12.386356,76.679103,22:25,22:35,4,2,2,2,3,1.0,1,19.0
25,4.5,19.1093,72.825451,19.1693,72.885451,18:15,18:25,6,3,2,1,4,1.0,1,24.0
36,4.5,18.516216,73.842527,18.596216,73.922527,23:35,23:40,6,2,0,1,3,1.0,1,27.0
36,4.3,23.351489,85.324253,23.481489,85.454253,21:60,22:10,2,1,0,0,3,1.0,1,51.0
39,4.8,22.75004,75.902847,22.84004,75.992847,17:25,17:30,4,3,2,2,3,0.0,1,19.0
36,4.8,18.927584,72.832585,18.997584,72.902585,21:25,21:40,3,1,0,0,3,3.0,1,54.0
36,5.0,22.75004,75.902847,22.77004,75.922847,8:30,8:45,6,2,1,1,4,0.0,1,25.0
23,4.8,0.0,0.0,0.01,0.01,11:25,11:30,2,0,0,2,3,0.0,3,22.0
24,4.5,19.1813,72.836191,19.2513,72.906191,22:45,22:50,0,2,0,1,3,0.0,1,21.0
36,4.7,23.354422,85.3329,23.414422,85.3929,21:35,21:45,1,1,1,3,3,1.0,1,29.0
36,4.8,22.310237,73.158921,22.360237,73.208921,20:35,20:45,4,1,1,2,3,0.0,1,22.0
21,4.8,11.003669,76.976494,11.053669,77.026494,21:55,22:10,2,1,1,1,4,0.0,3,28.0
20,5.0,9.982834,76.283268,9.992834,76.293268,8:15,8:30,0,2,0,2,3,1.0,1,15.0
36,4.7,23.39925,85.390464,23.43925,85.430464,16:45,16:50,6,3,0,0,3,1.0,1,26.0
39,4.8,0.0,0.0,0.08,0.08,17:15,17:25,0,3,0,0,3,1.0,1,47.0
27,5.0,9.957144,76.296783,9.997144,76.336783,15:45,15:60,3,3,0,1,3,1.0,3,17.0
37,4.7,12.304569,76.643622,12.344569,76.683622,16:50,17:05,2,3,0,2,3,0.0,1,30.0
36,4.3,18.927584,72.832585,19.007584,72.912585,21:55,22:10,6,1,1,2,4,1.0,1,31.0
33,4.9,12.979166,77.640709,12.999166,77.660709,11:60,12:10,0,0,2,0,2,1.0,1,28.0
32,4.6,25.453436,81.833167,25.583436,81.963167,20:10,20:15,0,1,1,3,4,1.0,3,46.0
31,5.0,22.751857,75.866699,22.811857,75.926699,23:20,23:35,4,2,1,0,4,,1,14.0
26,4.8,26.892312,75.806896,26.942312,75.856896,17:40,17:45,3,3,0,2,3,0.0,3,15.0
31,5.0,23.351058,85.325731,23.401058,85.375731,17:25,17:35,6,3,0,0,3,1.0,1,31.0
30,4.7,26.914142,75.805704,26.954142,75.845704,13:30,13:35,4,0,0,1,3,1.0,1,24.0
36,4.6,23.232357,77.429989,23.272357,77.469989,16:50,17:05,6,3,1,1,3,0.0,1,28.0
26,4.7,23.355164,85.324097,23.425164,85.394097,22:45,22:55,2,2,2,3,3,1.0,3,10.0
37,3.7,0.0,0.0,0.08,0.08,19:20,19:30,3,1,1,3,3,2.0,1,38.0
33,4.9,23.233219,77.433571,23.263219,77.463571,19:40,19:55,3,1,2,3,4,1.0,1,32.0
23,4.9,18.636215,73.751081,18.666215,73.781081,20:60,21:10,2,1,2,1,4,0.0,1,10.0
26,4.1,10.027364,76.308258,10.157364,76.438258,21:35,21:40,0,1,2,2,2,,1,40.0
0,,12.297954,76.665169,12.347954,76.715169,22:60,23:05,4,2,1,0,4,0.0,1,12.0
26,4.8,0.0,0.0,0.07,0.07,18:30,18:35,2,3,2,2,4,1.0,1,29.0
30,3.6,17.41233,78.449654,17.54233,78.579654,17:15,17:20,2,3,1,0,3,0.0,1,33.0
34,4.6,0.0,0.0,0.11,0.11,20:50,20:55,1,1,2,2,4,2.0,1,49.0
28,4.6,17.450851,78.379347,17.470851,78.399347,9:25,9:35,2,2,2,3,2,0.0,1,15.0
24,4.9,12.935662,77.61413,12.995662,77.67413,17:50,17:60,6,3,1,0,4,1.0,1,21.0
21,4.8,17.458998,78.500366,17.518998,78.560366,18:10,18:20,2,3,0,1,3,1.0,3,21.0
37,4.8,0.0,0.0,0.01,0.01,9:20,9:25,3,2,2,3,3,1.0,1,25.0
24,4.8,13.086438,80.220672,13.216439,80.350672,18:30,18:40,2,3,1,1,3,1.0,1,17.0
34,4.7,26.902328,75.794257,27.042328,75.934257,20:30,20:35,4,1,1,0,4,1.0,3,19.0
28,5.0,21.173493,72.801953,21.243493,72.871953,20:35,20:45,1,1,0,3,3,1.0,1,44.0
27,4.9,19.121999,72.908493,19.161999,72.948493,14:45,14:60,3,0,1,2,4,0.0,3,21.0
0,,-12.975996,80.221898,13.085996,80.331898,,20:30,1,1,1,2,3,1.0,1,33.0
33,4.9,18.563934,73.915367,18.693935,74.045367,17:30,17:45,4,3,1,0,3,0.0,3,22.0
33,4.6,13.027018,80.254791,13.107018,80.334791,23:45,23:60,2,2,0,3,3,1.0,3,26.0
0,,12.304569,76.643622,12.334569,76.673622,,22:25,7,5,3,2,4,1.0,1,16.0
34,4.5,12.970324,77.645748,13.050324,77.725748,17:20,17:30,4,3,1,1,3,1.0,3,28.0
28,4.0,22.732225,75.874765,22.802225,75.944765,20:35,20:50,1,1,2,1,2,1.0,1,42.0
35,4.3,21.186438,72.794115,21.236438,72.844115,23:15,23:25,6,2,0,0,3,0.0,1,25.0
34,4.9,19.875016,75.322405,19.885016,75.332405,10:15,10:20,3,2,2,3,3,1.0,1,27.0
39,4.5,12.986047,80.218114,12.996047,80.228114,10:30,10:35,4,2,0,1,3,1.0,1,26.0
28,4.6,22.725748,75.898497,22.765747,75.938497,16:25,16:40,3,3,2,3,4,1.0,1,26.0
37,4.9,26.891191,75.802083,26.961191,75.872083,23:30,23:35,3,2,2,0,3,,1,20.0
33,5.0,17.431477,78.40035,17.491477,78.46035,20:50,20:60,4,1,2,2,4,1.0,1,22.0
37,5.0,11.022169,76.999594,11.112169,77.089594,23:10,23:25,3,2,1,1,4,1.0,1,19.0
29,5.0,0.0,0.0,0.04,0.04,16:35,16:45,0,3,1,0,3,1.0,1,13.0
26,4.8,12.321214,76.621094,12.331214,76.631094,9:50,9:60,0,2,2,3,2,1.0,3,16.0
35,4.2,22.745536,75.893106,22.755536,75.903106,11:10,11:15,0,0,2,2,4,1.0,3,35.0
38,4.0,22.538999,88.322337,22.568999,88.352337,22:45,22:55,3,2,0,0,3,0.0,1,29.0
29,4.7,0.0,0.0,0.02,0.02,10:50,11:05,0,2,1,0,3,0.0,1,10.0
22,4.2,22.732225,75.874765,22.752225,75.894765,11:25,11:40,6,0,0,1,3,1.0,1,34.0
23,4.7,25.454648,81.834502,25.494648,81.874502,14:60,15:15,3,0,0,0,3,0.0,3,21.0
32,5.0,11.010375,76.95295,11.080375,77.02295,18:40,18:50,0,3,0,1,3,0.0,1,42.0
22,4.7,22.75004,75.902847,22.86004,76.012847,18:10,18:20,0,3,1,3,4,1.0,1,28.0
39,4.6,12.3085,76.665808,12.3585,76.715808,17:30,17:35,4,3,0,1,3,1.0,1,20.0
38,4.5,0.0,0.0,0.01,0.01,10:25,10:35,3,2,1,3,3,1.0,3,23.0
35,4.2,26.913726,75.75282,26.943726,75.78282,21:20,21:25,0,1,2,1,4,1.0,1,33.0
35,4.8,18.994237,72.825553,19.084237,72.915553,20:10,20:25,4,1,2,0,3,,3,22.0
39,4.1,22.725748,75.898497,22.835748,76.008497,17:20,17:25,1,3,2,2,4,2.0,1,38.0
31,4.9,12.913041,77.683237,12.933041,77.703237,11:25,11:30,3,0,0,1,3,0.0,1,41.0
25,4.2,12.970324,77.645748,13.050324,77.725748,20:25,20:30,0,1,2,2,4,1.0,3,31.0
38,4.8,18.55144,73.804855,18.61144,73.864855,23:35,23:40,6,2,1,2,3,1.0,3,20.0
21,4.9,17.41233,78.449654,17.44233,78.479654,22:50,23:05,1,2,1,1,3,0.0,1,15.0
38,4.8,22.514688,88.393294,22.574688,88.453294,17:10,17:15,4,3,2,0,2,0.0,1,22.0
36,4.7,12.337928,76.617889,12.427928,76.707889,22:25,22:35,4,2,2,2,3,0.0,1,19.0
32,4.9,23.351058,85.325731,23.401058,85.375731,23:40,23:50,4,2,0,1,3,1.0,1,21.0
26,4.6,18.53408,73.89852,18.54408,73.90852,11:10,11:25,2,0,1,0,4,1.0,1,22.0
33,4.6,9.959778,76.296106,10.069778,76.406106,21:30,21:35,3,1,2,2,4,1.0,1,29.0
0,,21.15276,72.778059,21.20276,72.828059,,21:60,2,1,1,2,3,1.0,1,21.0
27,4.4,19.878028,75.317475,19.958028,75.397475,18:50,19:05,0,3,1,1,4,1.0,3,31.0
32,4.4,18.516216,73.842527,18.576216,73.902527,21:15,21:30,6,1,0,1,3,1.0,2,48.0
26,4.5,19.121999,72.908493,19.171999,72.958493,19:30,19:45,4,1,1,2,3,1.0,1,14.0
24,4.8,22.695207,75.866059,22.745207,75.916059,18:50,18:55,3,3,0,3,3,1.0,1,28.0
39,4.5,22.745536,75.893106,22.755536,75.903106,9:15,9:20,3,2,1,1,3,1.0,1,22.0
0,,12.972161,77.596014,13.102161,77.726014,23:45,23:60,6,2,0,3,3,0.0,1,17.0
27,4.6,12.321214,76.621094,12.451214,76.751094,23:60,24:05,6,2,0,0,3,0.0,1,18.0
35,4.8,11.003681,76.975525,11.043681,77.015525,12:50,12:60,3,0,2,1,2,1.0,1,28.0
28,4.6,17.438263,78.397865,17.448263,78.407865,11:30,11:35,3,0,2,0,4,0.0,1,11.0
27,4.1,21.149569,72.772697,21.279569,72.902697,21:10,21:20,1,1,1,3,4,2.0,4,33.0
22,4.0,18.536718,73.830327,18.666719,73.960327,18:25,18:35,1,3,1,0,4,1.0,1,39.0
28,4.9,12.310972,76.659264,12.330972,76.679264,10:40,10:45,2,2,2,0,3,1.0,3,10.0
39,4.8,15.506205,73.766668,15.636205,73.896668,22:45,22:55,6,2,0,3,3,1.0,1,20.0
31,4.7,21.149569,72.772697,21.279569,72.902697,21:35,21:50,1,1,1,3,3,1.0,1,38.0
36,4.5,13.091809,80.219104,13.181809,80.309104,23:50,23:55,3,2,1,1,4,0.0,3,23.0
33,4.6,12.352058,76.60665,12.382058,76.63665,21:55,22:05,1,1,1,3,3,0.0,3,28.0
33,4.4,0.0,0.0,0.05,0.05,21:55,21:60,0,1,1,3,3,1.0,1,31.0
39,4.4,26.766536,75.837333,26.896536,75.967333,21:35,21:45,2,1,0,1,3,1.0,1,53.0
35,4.7,21.149669,72.772629,21.219669,72.842629,20:45,20:60,0,1,0,2,3,1.0,1,51.0
29,4.8,21.173493,72.801953,21.283493,72.911953,19:35,19:40,4,1,2,0,2,1.0,1,23.0
32,4.8,18.569156,73.774723,18.599156,73.804723,22:45,22:50,0,2,2,2,4,1.0,1,18.0
29,4.9,12.311072,76.654878,12.371072,76.714878,19:60,20:10,2,1,2,1,4,1.0,3,26.0
23,4.7,30.361281,78.068022,30.401281,78.108022,14:60,15:15,2,0,1,0,4,1.0,3,19.0
0,,12.311072,76.654878,12.421072,76.764878,,18:20,3,3,2,0,3,1.0,3,29.0
34,3.8,26.914142,75.805704,27.054142,75.945704,19:45,19:60,2,1,2,1,4,2.0,3,41.0
39,4.2,22.761593,75.886362,22.781593,75.906362,11:55,12:05,1,0,0,0,3,1.0,3,32.0
0,,0.0,0.0,0.03,0.03,,17:25,7,5,3,0,1,1.0,1,21.0
0,,26.47,80.35,26.61,80.49,,19:25,6,1,1,1,4,1.0,1,18.0
29,4.7,15.561295,73.749478,15.671295,73.859478,17:15,17:20,3,3,2,3,3,0.0,1,20.0
29,4.8,0.0,0.0,0.04,0.04,15:60,16:15,6,3,0,2,3,0.0,1,12.0
20,4.6,0.0,0.0,0.13,0.13,17:30,17:40,1,3,0,1,3,1.0,1,37.0
37,4.8,12.972532,77.608179,13.022532,77.658179,17:55,18:05,0,3,1,0,4,1.0,3,15.0
32,4.8,26.49095,80.318656,26.60095,80.428656,18:25,18:30,6,3,0,1,3,1.0,1,31.0
23,4.8,23.416792,85.316842,23.506792,85.406842,23:15,23:30,0,2,1,0,3,1.0,1,23.0
25,4.0,22.651847,75.881991,22.671847,75.901991,8:50,8:60,3,2,0,3,3,1.0,1,19.0
28,4.8,0.0,0.0,0.13,0.13,19:35,19:45,1,1,2,3,2,1.0,1,34.0
21,4.5,21.157729,72.768726,21.197729,72.808726,15:25,15:35,4,3,0,2,3,1.0,1,19.0
34,4.5,12.935662,77.61413,12.965662,77.64413,20:10,20:20,4,1,0,3,3,1.0,1,25.0
33,4.7,21.149669,72.772629,21.159669,72.782629,10:20,10:25,4,2,0,0,3,1.0,1,26.0
32,4.1,17.450851,78.379347,17.480851,78.409347,22:30,22:45,3,2,0,0,3,1.0,1,28.0
36,4.1,11.025083,77.015393,11.085083,77.075393,20:35,20:50,0,1,1,3,4,1.0,1,35.0
32,4.9,12.334022,76.618203,12.354022,76.638203,11:35,11:45,4,0,0,0,3,1.0,1,20.0
26,5.0,17.438263,78.397865,17.528263,78.487865,18:50,18:55,0,3,0,2,3,1.0,1,32.0
30,4.6,18.56245,73.916619,18.58245,73.936619,8:60,9:15,0,2,0,2,3,0.0,1,20.0
32,4.6,12.972793,80.249982,13.012793,80.289982,13:30,13:45,0,0,1,3,4,1.0,1,30.0
35,4.0,12.311072,76.654878,12.351072,76.694878,14:55,15:10,6,0,1,2,4,1.0,1,33.0
35,4.3,21.160522,72.771477,21.250522,72.861477,23:20,23:30,0,2,1,1,4,0.0,1,38.0
20,4.8,21.173343,72.792731,21.183343,72.802731,10:60,11:10,2,2,2,2,4,1.0,1,19.0
37,4.8,13.064181,80.236442,13.104181,80.276442,16:45,16:55,0,3,0,1,3,1.0,3,26.0
36,4.7,0.0,0.0,0.06,0.06,20:15,20:20,0,1,1,3,3,1.0,1,30.0
22,4.7,21.157735,72.768778,21.197735,72.808778,12:10,12:15,4,0,1,0,4,1.0,3,18.0
30,4.8,0.0,0.0,0.11,0.11,23:40,23:55,6,2,1,3,3,1.0,1,25.0
34,4.7,-27.163303,78.057044,27.233303,78.127044,22:60,23:05,2,2,1,1,4,0.0,1,15.0
25,4.6,11.022477,76.995667,11.032477,77.005667,10:25,10:40,3,2,2,3,3,1.0,3,15.0
31,4.8,23.359194,85.325447,23.419194,85.385447,23:10,23:15,4,2,2,0,2,0.0,1,13.0
33,4.7,23.359033,85.325347,23.469033,85.435347,21:10,21:20,1,1,1,3,4,1.0,1,49.0
33,4.4,17.426228,78.407495,17.436228,78.417495,8:30,8:40,2,2,0,3,3,1.0,1,28.0
31,3.9,19.065838,72.832658,19.135838,72.902658,23:40,23:50,0,2,1,0,4,1.0,1,35.0
36,4.0,22.310237,73.158921,22.400237,73.248921,20:40,20:45,4,1,0,2,3,3.0,1,44.0
37,4.7,12.3085,76.665808,12.3385,76.695808,22:35,22:40,6,2,1,0,4,1.0,1,26.0
25,4.8,19.055831,72.833984,19.115831,72.893984,19:50,20:05,0,1,2,3,3,1.0,1,22.0
36,4.9,12.284747,76.625861,12.344747,76.685861,17:45,17:55,4,3,1,1,3,0.0,1,17.0
21,4.9,30.89286,75.822199,30.92286,75.852199,18:10,18:20,6,3,1,2,4,1.0,1,26.0
23,4.7,13.044694,80.26147,13.084694,80.30147,16:55,16:60,1,3,1,1,3,1.0,3,19.0
36,4.4,26.846156,75.8023,26.986156,75.9423,23:35,23:50,1,2,0,3,3,,1,37.0
27,4.9,12.906229,77.596791,12.986229,77.676791,23:25,23:40,1,2,2,1,4,0.0,1,20.0
28,5.0,19.875016,75.322405,19.965016,75.412405,22:35,22:45,6,2,0,3,3,0.0,3,15.0
27,4.2,19.178321,72.834715,19.268321,72.924715,20:30,20:35,3,1,0,0,3,1.0,1,33.0
22,4.7,12.986047,80.218114,13.096047,80.328114,20:10,20:20,3,1,2,3,4,0.0,3,15.0
25,4.9,13.058616,80.264151,13.138616,80.344151,21:45,21:50,1,1,0,0,3,2.0,1,43.0
21,4.9,21.157729,72.768726,21.247729,72.858726,23:20,23:30,1,2,2,0,4,1.0,4,21.0
28,4.5,19.003517,72.82765,19.073517,72.89765,17:10,17:20,4,3,0,1,3,1.0,3,25.0
20,4.7,0.0,0.0,0.03,0.03,18:25,18:35,1,3,2,0,3,0.0,3,17.0
32,4.9,17.433809,78.386744,17.523809,78.476744,23:55,24:10,2,2,1,0,4,1.0,1,24.0
32,4.4,18.563934,73.915367,18.603935,73.955367,15:60,16:05,2,3,0,1,3,1.0,1,37.0
0,,12.935662,77.61413,13.065662,77.74413,,24:05,7,5,3,1,4,1.0,1,26.0
27,4.8,0.0,0.0,0.01,0.01,8:10,8:20,4,2,1,2,3,0.0,1,15.0
22,4.7,26.921411,75.793604,26.981411,75.853604,23:35,23:40,6,2,1,0,3,0.0,3,17.0
38,4.6,19.176269,72.836721,19.216269,72.876721,12:45,12:55,3,0,2,3,4,1.0,1,26.0
26,4.6,19.874733,75.353942,19.984733,75.463942,18:35,18:50,6,3,1,0,3,1.0,1,25.0
38,4.5,13.026279,80.174568,13.036279,80.184568,10:20,10:25,6,2,1,2,3,1.0,3,20.0
20,4.9,22.311358,73.164798,22.421358,73.274798,17:25,17:35,1,3,0,2,3,1.0,1,42.0
0,,-30.366322,-78.070453,30.496322,78.200453,,22:30,7,5,3,3,4,1.0,1,20.0
35,4.6,17.440827,78.393391,17.550827,78.503391,18:15,18:30,6,3,2,2,4,1.0,1,26.0
21,4.7,18.56245,73.916619,18.65245,74.006619,23:45,23:55,1,2,2,1,4,0.0,1,28.0
27,4.6,11.022298,76.998349,11.042298,77.018349,11:30,11:40,4,0,2,0,2,0.0,1,16.0
36,4.0,0.0,0.0,0.02,0.02,10:25,10:35,6,2,0,0,3,0.0,1,33.0
25,4.6,22.538731,88.364878,22.598731,88.424878,17:40,17:50,3,3,0,1,3,0.0,1,23.0
29,4.5,26.911927,75.797282,27.001927,75.887282,18:60,19:10,1,3,0,1,3,1.0,1,37.0
21,4.6,17.411028,78.329645,17.441028,78.359645,18:55,18:60,3,3,0,2,3,1.0,1,22.0
32,4.7,17.424114,78.347554,17.534114,78.457554,22:50,23:05,1,2,0,2,3,1.0,1,41.0
30,5.0,21.157729,72.768726,21.197729,72.808726,14:50,15:05,1,0,1,3,3,1.0,1,28.0
37,4.7,22.31279,73.170283,22.37279,73.230283,21:10,21:20,0,1,0,2,3,0.0,1,25.0
34,4.9,26.910262,75.783013,26.940262,75.813013,20:20,20:25,4,1,0,2,3,1.0,1,25.0
25,4.5,12.939496,77.625999,12.979496,77.665999,14:25,14:30,6,0,1,3,4,1.0,3,16.0
21,4.7,12.326356,76.619103,12.436356,76.729103,18:50,19:05,0,3,0,3,3,0.0,1,35.0
21,5.0,26.766536,75.837333,26.846536,75.917333,23:10,23:20,0,2,1,0,3,0.0,1,25.0
31,4.0,0.0,0.0,0.06,0.06,17:50,18:05,2,3,0,1,3,0.0,1,34.0
34,4.8,-0.0,0.0,0.06,0.06,18:40,18:50,4,3,1,3,4,0.0,1,18.0
38,4.1,30.89286,75.822199,31.03286,75.962199,20:45,20:50,1,1,2,3,4,1.0,4,41.0
29,4.9,18.55144,73.804855,18.62144,73.874855,19:40,19:55,1,1,0,2,3,2.0,1,45.0
20,5.0,26.911378,75.789034,26.981378,75.859034,18:60,19:15,4,3,0,3,3,1.0,1,22.0
20,4.7,22.514119,88.362504,22.594119,88.442504,22:30,22:45,4,2,0,1,3,1.0,3,28.0
38,4.8,12.326356,76.619103,12.366356,76.659103,16:60,17:05,4,3,2,2,2,1.0,1,17.0
22,5.0,22.732225,75.874765,22.782225,75.924765,20:35,20:40,4,1,2,2,4,0.0,3,11.0
24,4.8,18.546258,73.904337,18.676258,74.034337,19:55,20:05,6,1,1,2,3,1.0,1,26.0
37,4.5,26.49095,80.318656,26.55095,80.378656,22:35,22:40,3,2,0,3,3,1.0,1,24.0
23,5.0,11.021278,76.995017,11.111278,77.085017,17:20,17:35,1,3,2,0,4,0.0,3,34.0
27,4.6,12.981615,80.231598,13.021615,80.271598,15:50,15:55,0,3,0,3,3,1.0,1,22.0
23,4.9,18.636215,73.751081,18.706215,73.821081,18:25,18:30,0,3,2,3,3,2.0,1,36.0
23,5.0,26.891191,75.802083,27.001191,75.912083,20:60,21:10,0,1,2,1,4,1.0,1,44.0
37,4.8,13.086438,80.220672,13.106438,80.240672,8:25,8:35,4,2,1,1,3,1.0,1,18.0
21,4.9,22.761593,75.886362,22.841593,75.966362,18:50,18:55,4,3,2,3,3,0.0,1,19.0
32,4.0,0.0,0.0,0.03,0.03,21:30,21:45,2,1,0,0,3,1.0,1,46.0
31,4.3,25.450317,81.831681,25.470317,81.851681,11:60,12:10,6,0,0,0,3,1.0,1,48.0
37,4.5,12.334022,76.618203,12.364022,76.648203,22:60,23:10,1,2,1,2,4,1.0,1,16.0
34,4.5,13.058616,80.264151,13.108616,80.314151,20:40,20:50,6,1,2,3,3,0.0,1,26.0
26,3.9,22.761226,75.887522,22.791226,75.917522,20:35,20:40,4,1,0,2,3,0.0,1,46.0
31,4.9,18.530963,73.828972,18.560963,73.858972,23:50,24:05,6,2,1,3,4,1.0,1,23.0
28,4.9,26.902908,75.792934,26.932908,75.822934,18:55,19:05,2,3,2,0,3,1.0,1,27.0
32,3.8,21.186608,72.794136,21.296608,72.904136,19:35,19:40,6,1,2,1,3,0.0,1,31.0
34,4.8,23.353783,85.326967,23.423783,85.396967,23:10,23:20,1,2,2,2,3,0.0,1,28.0
27,4.4,19.103249,72.846749,19.173249,72.916749,17:30,17:35,3,3,0,0,3,1.0,1,33.0
27,4.6,21.186608,72.794136,21.196608,72.804136,10:55,10:60,6,2,2,1,4,0.0,1,12.0
23,5.0,12.949934,77.699386,13.059934,77.809386,18:30,18:35,1,3,1,0,4,1.0,1,30.0
28,4.1,13.049645,80.242268,13.129645,80.322268,19:50,19:55,1,1,1,0,4,1.0,1,44.0
25,4.9,22.725835,75.887648,22.815835,75.977648,20:30,20:35,6,1,2,3,4,1.0,1,28.0
37,4.8,21.173493,72.801953,21.243493,72.871953,20:55,21:05,3,1,0,2,3,2.0,3,37.0
20,4.9,21.186438,72.794115,21.236438,72.844115,21:60,22:10,2,1,2,2,3,0.0,3,16.0
24,4.7,18.536562,73.896485,18.626562,73.986485,21:20,21:35,6,1,0,0,3,0.0,1,38.0
28,4.5,19.875016,75.322405,19.985016,75.432405,22:40,22:45,0,2,2,3,3,1.0,1,28.0
33,4.5,17.458998,78.500366,17.518998,78.560366,17:50,17:55,4,3,0,0,3,1.0,1,24.0
37,4.7,12.913041,77.683237,12.983041,77.753237,18:35,18:45,4,3,0,1,3,0.0,1,39.0
21,4.6,0.0,0.0,0.03,0.03,21:10,21:15,4,1,1,3,3,1.0,1,11.0
25,4.6,0.0,0.0,0.06,0.06,23:50,23:60,0,2,0,3,3,1.0,1,21.0
28,5.0,22.725748,75.898497,22.815748,75.988497,23:60,24:15,6,2,2,0,2,0.0,1,11.0
27,4.5,26.90294,75.793007,26.99294,75.883007,21:40,21:45,6,1,2,0,4,1.0,1,26.0
36,4.8,12.933298,77.614293,12.983298,77.664293,23:35,23:40,6,2,1,3,3,0.0,1,22.0
35,4.2,21.183434,72.814492,21.243434,72.874492,23:60,24:05,6,2,0,1,3,0.0,3,24.0
20,4.6,13.022394,80.242439,13.092394,80.312439,19:15,19:20,6,1,0,2,3,1.0,3,30.0
25,4.9,12.972532,77.608179,13.002532,77.638179,23:35,23:45,6,2,2,1,4,1.0,1,17.0
35,4.0,22.728163,75.884212,22.778163,75.934212,20:25,20:30,0,1,1,0,4,1.0,1,37.0
20,4.7,-15.546594,73.760431,15.606594,73.820431,19:60,20:10,0,1,2,1,3,1.0,1,29.0
33,4.1,19.120083,72.907385,19.190083,72.977385,19:35,19:45,4,1,0,1,3,1.0,1,41.0
39,4.4,22.308096,73.167753,22.338096,73.197753,17:15,17:25,2,3,0,3,3,1.0,1,31.0
