DeliveryPersonAge,DeliveryPersonRatings,TimeOrdered,TimeOrderPickedUp,WeatherCondition,RoadTrafficDensity,VehicleCondition,TypeOfOrder,VehicleType,MultipleDeliveries,City,Distance(km)
27,4.1,21.1,21.2,Fog,Jam,1,Snack,Scooter,2.0,Semi-Urban,19.762388480864143
32,4.9,17.45,17.6,Fog,Medium,0,Snack,Motorcycle,1.0,Metropolitan,7.546267706957737
35,4.6,18.2,18.3,Sunny,Medium,1,Drinks,Motorcycle,0.0,Metropolitan,19.975741216257433
34,5.0,23.5,23.6,Sunny,Low,1,Buffet,Scooter,1.0,Metropolitan,19.615926964388624
22,4.6,11.4,11.55,Fog,High,2,Drinks,Scooter,1.0,Urban,1.532234790495708
32,4.1,17.5,17.6,Cloudy,Medium,2,Snack,Motorcycle,1.0,Metropolitan,13.989512471854455
32,4.7,8.45,8.6,Fog,Low,0,Drinks,Motorcycle,1.0,Metropolitan,1.5581369822072066
26,4.7,9.45,9.6,Stormy,Low,1,Drinks,Scooter,0.0,Metropolitan,1.55255331684981
30,4.8,20.1,20.15,Fog,Jam,2,Snack,Scooter,1.0,Metropolitan,9.088011034370513
39,4.6,20.5,20.6,Sandstorms,Jam,1,Meal,Scooter,1.0,Metropolitan,7.803119706574829
36,4.3,20.45,20.5,Windy,Jam,0,Meal,Motorcycle,1.0,Metropolitan,19.470884197808502
27,4.6,19.1,19.25,Fog,Jam,0,Snack,Motorcycle,2.0,Metropolitan,13.63122853449607
28,4.5,18.55,19.1,Stormy,Medium,1,Buffet,Scooter,1.0,Metropolitan,20.252967850083056
20,4.8,10.6,11.1,Sandstorms,Low,2,Meal,Scooter,1.0,Metropolitan,1.5203573134022046
27,4.6,21.5,21.6,Sunny,Jam,2,Snack,Motorcycle,1.0,Metropolitan,7.66095172081025
21,4.6,21.3,21.35,Stormy,Jam,1,Snack,Scooter,0.0,Metropolitan,7.601876617115989
39,4.9,23.45,23.55,Windy,Low,0,Buffet,Motorcycle,0.0,Metropolitan,10.587819003215479
20,4.9,8.35,8.45,Sunny,Low,0,Meal,Motorcycle,1.0,Metropolitan,3.0736336615831137
32,3.5,17.25,17.4,Stormy,Medium,2,Snack,Scooter,1.0,Metropolitan,17.07302628964209
37,4.3,14.4,14.5,Fog,High,1,Meal,Scooter,0.0,Metropolitan,6.11924534302912
36,4.5,18.55,18.6,Windy,Medium,1,Drinks,Motorcycle,1.0,Urban,13.681416111912892
34,4.1,21.2,21.35,Windy,Jam,1,Snack,Scooter,1.0,Metropolitan,19.883360631545855
30,4.6,22.2,22.3,Stormy,Low,2,Drinks,Scooter,1.0,Metropolitan,16.601240146481178
23,4.6,23.45,23.6,Fog,Low,2,Meal,ElectricScooter,0.0,Metropolitan,12.099896960230076
34,4.7,21.3,21.4,Windy,Jam,0,Buffet,Motorcycle,2.0,Metropolitan,10.709003371535417
25,4.9,17.45,17.5,Sandstorms,Medium,1,Buffet,Scooter,1.0,Metropolitan,7.631504867081063
22,4.0,18.25,18.35,Fog,Medium,1,Buffet,Scooter,1.0,Metropolitan,19.916194656540203
27,4.7,22.6,23.1,Fog,Low,2,Snack,Motorcycle,0.0,Metropolitan,16.600272418856072
32,3.7,19.6,20.15,Sandstorms,Jam,2,Meal,Scooter,1.0,Metropolitan,12.418029175076608
28,5.0,8.55,9.1,Fog,Low,2,Snack,ElectricScooter,0.0,Metropolitan,3.104556052438096
32,4.8,23.35,23.4,Sandstorms,Low,0,Meal,Motorcycle,0.0,Metropolitan,17.09752492719776
30,5.0,18.4,18.55,Cloudy,Medium,0,Snack,Motorcycle,1.0,Metropolitan,19.975286862388522
35,5.0,18.45,18.6,Stormy,Medium,2,Drinks,Motorcycle,1.0,Metropolitan,13.970572124439776
28,4.9,18.55,19.05,Sandstorms,Medium,2,Buffet,Motorcycle,1.0,Metropolitan,4.469352052738077
31,4.5,21.2,21.3,Sunny,Jam,2,Meal,Scooter,1.0,Metropolitan,13.61244755449679
35,3.7,23.5,24.05,Cloudy,Low,1,Meal,Motorcycle,0.0,Metropolitan,16.8253834049009
39,4.9,17.2,17.35,Sunny,Medium,0,Meal,Motorcycle,0.0,Metropolitan,20.20593639018606
23,4.8,8.2,8.25,Cloudy,Low,2,Snack,Scooter,1.0,Urban,3.105369890908668
31,4.6,12.4,12.5,Sunny,High,0,Meal,Motorcycle,1.0,Metropolitan,6.129085334979291
34,4.6,20.55,21.1,Fog,Jam,2,Buffet,ElectricScooter,1.0,Metropolitan,7.573470125639189
20,5.0,10.4,10.5,Sunny,Low,2,Snack,Scooter,0.0,Metropolitan,3.0184094452114865
20,4.8,19.25,19.4,Sunny,Jam,2,Meal,Scooter,1.0,Metropolitan,13.40589201844524
36,4.1,19.5,20.05,Windy,Jam,0,Snack,Motorcycle,0.0,Metropolitan,20.85246332426527
23,4.7,21.6,22.1,Cloudy,Jam,1,Snack,Motorcycle,1.0,Urban,10.42769256917753
20,4.7,23.3,23.4,Fog,Low,2,Snack,ElectricScooter,1.0,Metropolitan,10.562878909252845
36,4.7,17.15,17.25,Stormy,Medium,1,Buffet,Motorcycle,1.0,Metropolitan,17.16546112121529
31,4.6,23.35,23.45,Sunny,Low,0,Meal,Motorcycle,0.0,Metropolitan,7.772466272035551
25,4.7,18.35,18.45,Windy,Medium,2,Snack,Motorcycle,1.0,Metropolitan,17.07395729139767
25,4.9,17.45,17.6,Fog,Medium,2,Meal,Scooter,0.0,Urban,7.649724402449684
27,4.6,15.5,15.55,Fog,Medium,0,Drinks,Motorcycle,1.0,Semi-Urban,6.209141643213009
27,4.8,20.25,20.3,Sandstorms,Jam,1,Meal,Motorcycle,0.0,Urban,4.539068203248639
23,4.6,19.25,19.4,Sunny,Jam,1,Buffet,Scooter,0.0,Urban,7.64610474832152
37,4.8,23.3,23.45,Sunny,Low,1,Snack,Motorcycle,1.0,Metropolitan,12.46426668801362
23,4.4,8.3,8.45,Sandstorms,Low,0,Drinks,Motorcycle,1.0,Urban,1.5527578022548725
38,4.7,18.45,18.6,Windy,Medium,2,Meal,ElectricScooter,0.0,Urban,20.18263448829367
33,4.9,23.15,23.2,Windy,Low,0,Buffet,Motorcycle,1.0,Metropolitan,13.611585111772158
35,4.9,21.2,21.3,Cloudy,Jam,2,Drinks,Scooter,1.0,Metropolitan,20.851598740135785
36,4.6,16.5,17.05,Windy,Medium,1,Drinks,Motorcycle,0.0,Metropolitan,6.040081211062099
22,4.5,22.35,22.45,Fog,Low,2,Meal,Scooter,1.0,Urban,20.852513503426962
35,4.6,18.15,18.3,Windy,Medium,2,Meal,Scooter,1.0,Metropolitan,16.90249592854745
27,4.7,19.3,19.4,Windy,Jam,1,Drinks,Scooter,1.0,Metropolitan,10.757499697083244
38,5.0,11.3,11.35,Sandstorms,High,0,Meal,Motorcycle,1.0,Metropolitan,1.529751878579505
24,4.6,22.35,22.45,Sunny,Low,0,Snack,Motorcycle,1.0,Metropolitan,4.527973054243058
31,3.9,18.1,18.2,Windy,Medium,1,Meal,Motorcycle,1.0,Metropolitan,17.09799694004444
39,4.9,8.45,8.6,Sunny,Low,1,Snack,Scooter,0.0,Semi-Urban,3.1046911695399038
25,4.8,17.2,17.3,Sandstorms,Medium,0,Meal,Motorcycle,1.0,Metropolitan,10.868667520702992
38,4.6,23.15,23.2,Windy,Low,0,Drinks,Motorcycle,1.0,Metropolitan,10.867473945951692
33,3.0,22.35,22.45,Sunny,Low,0,Buffet,Motorcycle,2.0,Urban,16.901828274275406
28,5.0,23.6,24.15,Windy,Low,2,Buffet,ElectricScooter,0.0,Metropolitan,13.612451541411557
28,4.8,20.6,21.1,Fog,Jam,0,Buffet,Motorcycle,1.0,Metropolitan,9.220368460607467
20,4.1,19.15,19.2,Fog,Jam,2,Drinks,Motorcycle,1.0,Urban,10.906149360969733
23,4.7,22.25,22.3,Cloudy,Low,0,Drinks,Motorcycle,1.0,Metropolitan,4.596439723177665
33,4.8,20.2,20.35,Cloudy,Jam,1,Drinks,Scooter,2.0,Urban,19.91059239709516
33,4.6,17.45,17.6,Sandstorms,Medium,1,Buffet,Motorcycle,1.0,Metropolitan,16.83090555193196
25,4.8,23.35,23.4,Cloudy,Low,1,Buffet,Scooter,0.0,Semi-Urban,4.610027010711368
20,4.5,18.45,18.6,Cloudy,Medium,1,Snack,Scooter,1.0,Urban,10.867232952679458
34,4.8,19.2,19.35,Sunny,Jam,2,Drinks,Scooter,1.0,Metropolitan,19.618739348801018
27,4.0,13.3,13.4,Windy,High,0,Drinks,Motorcycle,1.0,Metropolitan,6.209976450705328
24,4.9,22.55,23.05,Sunny,Low,2,Buffet,Scooter,0.0,Metropolitan,7.601362669750945
37,5.0,23.1,23.25,Stormy,Low,1,Drinks,Scooter,1.0,Metropolitan,14.021819246588827
28,4.6,20.5,21.05,Sandstorms,Jam,2,Meal,Scooter,0.0,Metropolitan,20.206226468830582
35,4.9,15.2,15.3,Stormy,Medium,1,Snack,Motorcycle,1.0,Metropolitan,6.037990253487766
29,4.9,23.25,23.3,Sandstorms,Low,0,Drinks,Motorcycle,0.0,Metropolitan,19.760063712198686
20,4.8,20.1,20.25,Stormy,Jam,1,Drinks,Scooter,0.0,Metropolitan,13.613850325840419
34,5.0,17.3,17.45,Sunny,Medium,1,Snack,Scooter,1.0,Metropolitan,20.85246332426527
25,5.0,19.55,19.6,Windy,Jam,1,Meal,Scooter,1.0,Urban,9.17860595704086
28,4.8,8.45,8.5,Fog,Low,0,Meal,Motorcycle,1.0,Metropolitan,3.104605953841284
34,4.2,22.45,22.6,Fog,Low,2,Buffet,ElectricScooter,1.0,Metropolitan,10.485867717329029
21,4.3,9.5,9.6,Stormy,Low,0,Buffet,Motorcycle,1.0,Metropolitan,3.0253210909321173
20,5.0,20.5,20.6,Sunny,Jam,1,Meal,Scooter,1.0,Metropolitan,11.983297481116157
22,4.2,11.25,11.4,Windy,High,0,Drinks,Motorcycle,1.0,Metropolitan,3.025279772423236
27,4.9,18.35,18.45,Fog,Medium,0,Snack,Motorcycle,0.0,Metropolitan,19.880040740546
36,4.8,18.15,18.2,Sandstorms,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,19.37374583495492
28,4.9,17.2,17.3,Stormy,Medium,2,Snack,Scooter,1.0,Urban,19.91296718928853
30,4.9,19.4,19.45,Sandstorms,Jam,2,Buffet,Motorcycle,1.0,Metropolitan,19.340983552936382
38,4.1,20.45,20.5,Fog,Jam,2,Snack,Scooter,1.0,Semi-Urban,20.506954885363346
20,5.0,18.55,19.05,Fog,Medium,2,Drinks,Scooter,0.0,Urban,9.193093962702912
34,4.5,10.35,10.4,Sandstorms,Low,0,Meal,Motorcycle,1.0,Metropolitan,3.116148933802629
38,4.3,22.1,22.2,Stormy,Low,0,Snack,Motorcycle,2.0,Metropolitan,4.561223681551846
23,4.7,20.45,20.55,Stormy,Jam,1,Buffet,Scooter,0.0,Urban,9.122100805601145
39,4.3,18.3,18.35,Sandstorms,Medium,1,Buffet,Scooter,1.0,Urban,13.583460272389507
27,4.9,23.55,24.1,Sunny,Low,1,Drinks,Scooter,0.0,Metropolitan,12.099251698246315
28,4.9,17.2,17.25,Sunny,Medium,0,Meal,Motorcycle,1.0,Urban,12.233735310134827
22,4.6,23.55,24.05,Cloudy,Low,0,Snack,Motorcycle,0.0,Urban,13.766192440641818
37,4.8,8.1,8.25,Cloudy,Low,1,Snack,Scooter,1.0,Urban,3.058924545938562
31,4.6,18.1,18.2,Sunny,Medium,1,Snack,Motorcycle,0.0,Metropolitan,10.564409665969963
25,5.0,20.35,20.45,Sandstorms,Jam,2,Drinks,Motorcycle,1.0,Metropolitan,4.469203457950985
34,4.3,17.55,17.6,Sandstorms,Medium,2,Snack,Scooter,0.0,Urban,7.601681384871196
37,4.6,20.6,21.05,Sunny,Jam,1,Meal,Scooter,1.0,Metropolitan,4.596317855297838
29,4.6,18.1,18.2,Fog,Medium,2,Drinks,Scooter,0.0,Metropolitan,7.573406195224182
25,4.8,19.35,19.4,Sunny,Jam,1,Snack,Motorcycle,0.0,Urban,19.68841340777118
28,4.9,22.2,22.35,Sandstorms,Low,1,Drinks,Scooter,1.0,Urban,12.464226008964719
34,4.8,22.15,22.25,Stormy,Low,2,Meal,ElectricScooter,1.0,Urban,16.647364725917534
26,4.8,20.5,20.55,Fog,Jam,0,Snack,Motorcycle,0.0,Urban,7.48998095899907
22,4.6,23.6,24.15,Cloudy,Low,2,Drinks,Motorcycle,0.0,Urban,4.674220356187266
31,4.2,15.5,15.55,Stormy,Medium,2,Drinks,Scooter,0.0,Metropolitan,6.217834398578936
22,4.7,17.5,18.05,Sandstorms,Medium,2,Drinks,ElectricScooter,1.0,Metropolitan,12.24085827411391
33,4.7,19.25,19.3,Sunny,Jam,1,Drinks,Scooter,1.0,Metropolitan,20.20525323529291
28,4.9,8.15,8.3,Sunny,Low,1,Meal,Scooter,1.0,Metropolitan,2.979750394372844
23,4.8,21.5,21.55,Sandstorms,Jam,2,Meal,ElectricScooter,1.0,Urban,12.25501434480783
36,4.3,20.15,20.3,Stormy,Jam,2,Snack,Motorcycle,1.0,Metropolitan,20.253058591951753
37,3.8,20.2,20.35,Stormy,Jam,1,Drinks,Motorcycle,1.0,Metropolitan,20.253088868519526
34,4.8,23.35,23.45,Fog,Low,0,Meal,Motorcycle,1.0,Metropolitan,9.121044921629522
25,4.5,18.5,19.05,Sandstorms,Medium,2,Snack,Scooter,0.0,Urban,13.611254468563875
20,4.8,11.35,11.5,Cloudy,High,0,Buffet,Motorcycle,0.0,Metropolitan,1.5298767913547426
30,4.8,11.1,11.25,Windy,High,2,Meal,Motorcycle,0.0,Metropolitan,1.5323511358881128
27,4.0,19.5,20.05,Fog,Jam,1,Drinks,Scooter,2.0,Metropolitan,4.674644234401863
21,4.9,22.15,22.2,Cloudy,Low,0,Buffet,Motorcycle,1.0,Urban,11.916994721599234
33,3.9,21.5,21.6,Sandstorms,Jam,1,Meal,Scooter,1.0,Metropolitan,13.735383556628708
25,4.2,21.4,21.45,Fog,Jam,1,Meal,Scooter,1.0,Metropolitan,16.822155609317257
22,4.9,20.3,20.4,Stormy,Jam,2,Buffet,Scooter,0.0,Metropolitan,13.828140500409722
31,4.4,20.35,20.4,Cloudy,Jam,1,Snack,Motorcycle,1.0,Metropolitan,4.674181485440602
22,5.0,21.5,21.6,Stormy,Jam,0,Drinks,Motorcycle,1.0,Metropolitan,20.25510293833981
37,4.7,21.45,21.55,Fog,Jam,2,Snack,ElectricScooter,1.0,Urban,4.67431885403065
35,4.3,20.45,20.5,Sunny,Jam,0,Meal,Motorcycle,1.0,Metropolitan,13.773737657079298
26,4.7,17.1,17.15,Fog,Medium,2,Snack,Scooter,0.0,Metropolitan,11.74727128400586
28,4.6,10.25,10.35,Sandstorms,Low,1,Buffet,Motorcycle,0.0,Metropolitan,3.0186622920269803
39,4.8,9.4,9.45,Stormy,Low,2,Meal,Scooter,1.0,Metropolitan,1.5126917819914392
36,4.9,17.45,17.55,Sunny,Medium,1,Drinks,Motorcycle,0.0,Metropolitan,9.32728515796102
24,4.5,22.5,23.05,Fog,Low,2,Drinks,Scooter,0.0,Metropolitan,17.074879617078196
33,4.4,20.15,20.3,Sandstorms,Jam,0,Meal,Motorcycle,1.0,Metropolitan,10.641057010178418
34,5.0,18.3,18.45,Sandstorms,Medium,1,Buffet,Motorcycle,1.0,Urban,10.90628903651029
33,4.7,10.4,10.45,Stormy,Low,1,Meal,Scooter,1.0,Semi-Urban,1.520309052937885
25,4.9,8.15,8.25,Cloudy,Low,1,Buffet,Motorcycle,0.0,Metropolitan,3.0599333272414095
23,4.7,17.15,17.3,Stormy,Medium,0,Buffet,Motorcycle,2.0,Metropolitan,10.587815903448679
25,4.6,12.5,12.6,Fog,High,2,Meal,Scooter,1.0,Urban,6.12918392293498
36,4.6,22.35,22.5,Sandstorms,Low,0,Meal,Motorcycle,0.0,Metropolitan,16.83046129455743
35,4.4,8.35,8.5,Sandstorms,Low,0,Buffet,Motorcycle,1.0,Metropolitan,3.104827485600479
29,4.9,20.55,21.05,Stormy,Jam,1,Buffet,Motorcycle,1.0,Metropolitan,7.683355299930933
22,4.5,23.45,23.6,Sunny,Low,0,Drinks,Motorcycle,1.0,Metropolitan,16.849904095492622
30,4.0,13.35,13.4,Stormy,High,2,Buffet,ElectricScooter,1.0,Metropolitan,6.218134914911527
35,4.7,23.6,24.15,Sunny,Low,1,Drinks,Motorcycle,1.0,Metropolitan,4.589345115377281
27,4.1,19.3,19.4,Windy,Jam,0,Drinks,Motorcycle,1.0,Metropolitan,4.663344843093785
24,4.6,19.45,19.6,Sunny,Jam,1,Buffet,Motorcycle,1.0,Metropolitan,16.902806732498032
33,4.7,10.2,10.25,Sunny,Low,0,Buffet,Motorcycle,1.0,Metropolitan,1.5204704557283455
31,4.5,23.45,23.55,Sandstorms,Low,0,Buffet,Motorcycle,0.0,Metropolitan,7.720586657032256
24,4.8,21.35,21.5,Sunny,Jam,2,Meal,Scooter,1.0,Urban,13.762097103297643
38,4.5,21.35,21.4,Sandstorms,Jam,1,Buffet,Motorcycle,1.0,Metropolitan,16.721976048741215
29,4.9,23.55,24.05,Stormy,Low,1,Snack,Motorcycle,0.0,Urban,7.325604384960364
36,4.6,11.35,11.45,Fog,High,2,Buffet,Scooter,1.0,Metropolitan,3.0734537599377685
37,4.4,23.35,23.5,Fog,Low,0,Snack,Motorcycle,1.0,Metropolitan,19.618739348801018
21,4.7,18.5,19.05,Cloudy,Medium,0,Snack,Motorcycle,0.0,Metropolitan,17.097896810816284
27,4.5,21.1,21.2,Cloudy,Jam,0,Snack,Motorcycle,0.0,Metropolitan,9.179276688028636
23,4.9,19.55,20.05,Stormy,Jam,2,Drinks,Scooter,1.0,Metropolitan,13.97014466545326
25,4.7,16.1,16.25,Cloudy,Medium,1,Buffet,Motorcycle,1.0,Metropolitan,6.081595038517862
29,4.7,20.35,20.4,Windy,Jam,1,Snack,Motorcycle,1.0,Urban,17.138074588551884
30,4.8,23.6,24.15,Stormy,Low,0,Drinks,Motorcycle,1.0,Metropolitan,10.602497166339631
37,4.7,21.1,21.2,Cloudy,Jam,0,Meal,Motorcycle,0.0,Metropolitan,9.08793706801597
21,4.8,21.3,21.45,Windy,Jam,0,Snack,Motorcycle,1.0,Metropolitan,20.50758678093407
34,5.0,16.3,16.35,Cloudy,Medium,0,Drinks,Motorcycle,1.0,Metropolitan,5.860100551762558
28,4.8,17.35,17.5,Cloudy,Medium,2,Buffet,Scooter,0.0,Urban,4.610285665960067
27,4.8,11.2,11.3,Stormy,High,2,Drinks,Scooter,1.0,Urban,3.0188687420087144
31,4.5,21.55,21.6,Sandstorms,Jam,1,Buffet,Scooter,1.0,Metropolitan,13.968842021961057
23,4.7,22.3,22.45,Stormy,Low,0,Snack,Motorcycle,0.0,Metropolitan,13.970122998261997
32,4.7,21.55,22.1,Sunny,Jam,2,Snack,Scooter,1.0,Urban,11.916705005077658
24,5.0,19.35,19.4,Cloudy,Jam,1,Drinks,Motorcycle,1.0,Metropolitan,10.707006464770936
32,4.1,21.1,21.15,Stormy,Jam,2,Buffet,ElectricScooter,1.0,Metropolitan,12.463970105023904
38,4.5,19.25,19.35,Stormy,Jam,2,Buffet,Motorcycle,0.0,Metropolitan,10.565179206181444
25,4.9,9.35,9.45,Windy,Low,1,Drinks,Scooter,1.0,Urban,3.1089883297657854
30,4.8,11.3,11.35,Fog,High,2,Drinks,Scooter,1.0,Metropolitan,3.1162384958431986
20,4.8,18.5,18.6,Fog,Medium,0,Snack,Motorcycle,1.0,Metropolitan,16.60095424935038
22,4.9,17.4,17.45,Windy,Medium,0,Snack,Motorcycle,0.0,Metropolitan,4.663544352411129
23,5.0,17.2,17.35,Fog,Medium,2,Buffet,Scooter,0.0,Urban,14.02184017066065
33,4.6,21.1,21.25,Sunny,Jam,1,Snack,Scooter,0.0,Metropolitan,8.928939271550702
29,4.8,21.4,21.5,Sunny,Jam,1,Drinks,Scooter,0.0,Metropolitan,4.631634621028435
39,4.7,14.4,14.45,Sunny,High,2,Drinks,Motorcycle,0.0,Metropolitan,6.1198667120156145
24,4.5,21.2,21.25,Fog,Jam,0,Snack,Motorcycle,3.0,Metropolitan,12.464390099643042
29,4.7,19.15,19.2,Fog,Jam,0,Buffet,Motorcycle,1.0,Metropolitan,12.25659774869038
25,4.7,21.3,21.45,Stormy,Jam,1,Snack,Motorcycle,0.0,Urban,19.760178243292938
28,4.7,19.15,19.25,Windy,Jam,1,Snack,Scooter,0.0,Metropolitan,16.368369640858596
30,4.7,15.6,16.15,Cloudy,Medium,0,Snack,Motorcycle,1.0,Metropolitan,6.037193175494637
29,4.6,18.1,18.15,Cloudy,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,7.790314135591859
30,4.5,20.5,20.55,Windy,Jam,1,Drinks,Scooter,1.0,Metropolitan,10.7555029596215
33,4.6,18.5,18.55,Sunny,Medium,0,Snack,Motorcycle,0.0,Metropolitan,4.6576255671472415
35,3.4,23.2,23.35,Sunny,Low,0,Meal,Motorcycle,1.0,Metropolitan,20.182685858169084
22,4.1,17.4,17.55,Cloudy,Medium,1,Buffet,Scooter,1.0,Metropolitan,10.906042243292653
33,4.5,11.25,11.4,Windy,High,2,Buffet,ElectricScooter,0.0,Urban,4422.297714580907
30,4.8,8.15,8.25,Stormy,Low,1,Snack,Motorcycle,0.0,Metropolitan,3.073462803868858
20,4.6,20.5,21.05,Stormy,Jam,2,Meal,Scooter,0.0,Metropolitan,7.68415541716559
38,5.0,19.15,19.3,Fog,Jam,2,Meal,ElectricScooter,1.0,Metropolitan,4.589834614418373
29,4.7,18.55,19.05,Stormy,Medium,2,Buffet,Scooter,1.0,Metropolitan,4.395281348843586
29,4.1,18.25,18.35,Sandstorms,Medium,0,Meal,Motorcycle,0.0,Metropolitan,10.866277692518308
38,5.0,18.2,18.35,Cloudy,Medium,2,Snack,Scooter,2.0,Metropolitan,13.406506203190967
33,4.8,22.45,22.6,Stormy,Low,2,Snack,Scooter,1.0,Metropolitan,10.587113705075847
38,4.0,22.45,22.55,Stormy,Low,0,Buffet,Motorcycle,0.0,Metropolitan,4.540781597558912
36,4.6,20.15,20.25,Fog,Jam,2,Drinks,Scooter,0.0,Metropolitan,16.824864367093813
37,4.3,20.35,20.5,Stormy,Jam,0,Meal,Motorcycle,1.0,Metropolitan,9.314044064891696
30,4.7,17.55,18.05,Windy,Medium,0,Buffet,Motorcycle,0.0,Metropolitan,10.641042055468692
30,4.0,11.3,11.35,Windy,High,1,Buffet,Motorcycle,1.0,Metropolitan,1.5324173514302288
30,4.7,15.2,15.35,Fog,Medium,0,Drinks,Motorcycle,0.0,Metropolitan,6.208989450210038
27,4.8,10.1,10.25,Cloudy,Low,0,Buffet,Motorcycle,1.0,Metropolitan,1.5203447277401048
27,5.0,20.5,21.05,Windy,Jam,2,Meal,Scooter,1.0,Semi-Urban,13.89640627144465
35,4.9,20.35,20.4,Sandstorms,Jam,2,Drinks,Motorcycle,1.0,Metropolitan,7.772809995408273
37,4.9,11.3,11.45,Sunny,High,2,Snack,Motorcycle,0.0,Urban,3.0251492856775037
21,4.8,22.4,22.45,Sandstorms,Low,2,Drinks,Motorcycle,1.0,Metropolitan,16.385802266862793
37,4.3,21.15,21.3,Fog,Jam,1,Buffet,Scooter,1.0,Metropolitan,7.66052012420465
38,4.7,9.5,10.05,Cloudy,Low,1,Drinks,Motorcycle,1.0,Semi-Urban,1.5522330405305724
35,4.3,16.4,16.55,Sandstorms,Medium,1,Drinks,Motorcycle,1.0,Metropolitan,6.1288740968464825
26,4.6,22.1,22.15,Sandstorms,Low,1,Buffet,Motorcycle,0.0,Metropolitan,17.0970739431768
22,4.6,19.3,19.35,Sandstorms,Jam,1,Drinks,Motorcycle,1.0,Metropolitan,13.406088270680275
25,4.9,22.45,22.5,Sandstorms,Low,0,Meal,Motorcycle,0.0,Metropolitan,13.68237887648496
32,4.4,22.6,23.15,Fog,Low,0,Snack,Motorcycle,1.0,Urban,16.63541627418215
34,4.5,19.45,19.5,Stormy,Jam,2,Snack,Scooter,1.0,Metropolitan,20.183529728733618
29,4.6,21.15,21.3,Sunny,Jam,1,Meal,Motorcycle,0.0,Urban,4.5384079078628705
22,5.0,20.35,20.4,Sunny,Jam,2,Meal,Scooter,0.0,Urban,7.5628176900723
21,4.6,9.5,9.6,Cloudy,Low,2,Buffet,Scooter,1.0,Urban,3.0295222215900934
39,4.9,20.6,21.15,Sunny,Jam,0,Buffet,Motorcycle,1.0,Metropolitan,7.649724402449684
27,4.7,17.55,18.1,Stormy,Medium,2,Meal,Motorcycle,1.0,Metropolitan,12.074281945769359
38,4.3,21.3,21.45,Windy,Jam,0,Snack,Motorcycle,2.0,Metropolitan,16.636744591831217
37,3.6,21.35,21.5,Windy,Jam,1,Drinks,Motorcycle,0.0,Urban,20.28559840129957
35,4.6,17.6,18.05,Sunny,Medium,2,Buffet,Scooter,0.0,Metropolitan,12.10775059211474
34,4.7,19.2,19.25,Sandstorms,Jam,1,Drinks,Scooter,1.0,Metropolitan,7.660895664241821
35,5.0,22.45,22.6,Stormy,Low,1,Snack,Scooter,1.0,Metropolitan,4.657159718107683
32,4.6,11.4,11.45,Fog,High,0,Snack,Motorcycle,1.0,Metropolitan,1.5204709334108633
36,4.5,23.35,23.4,Windy,Low,0,Drinks,Motorcycle,1.0,Metropolitan,12.257619701209578
24,4.5,10.6,11.15,Sandstorms,Low,2,Buffet,Motorcycle,1.0,Urban,3.0594600768341045
29,4.8,19.4,19.5,Cloudy,Jam,1,Drinks,Motorcycle,0.0,Metropolitan,8.811629447251411
34,4.3,21.15,21.3,Cloudy,Jam,2,Buffet,Motorcycle,0.0,Urban,10.880650831531838
31,4.6,16.45,16.5,Windy,Medium,2,Snack,Motorcycle,1.0,Urban,6.209485128886319
35,4.0,20.25,20.3,Cloudy,Jam,1,Buffet,Scooter,1.0,Metropolitan,7.562921044749782
27,4.9,21.1,21.25,Sunny,Jam,1,Snack,Motorcycle,1.0,Urban,12.074047498027575
29,2.5,22.4,22.55,Sunny,Low,1,Snack,Motorcycle,2.0,Metropolitan,17.07269000033606
36,4.7,17.3,17.45,Sandstorms,Medium,0,Drinks,Motorcycle,1.0,Metropolitan,13.768325585874765
36,4.7,16.35,16.4,Sunny,Medium,1,Meal,Motorcycle,0.0,Metropolitan,6.217834398578936
38,4.9,15.35,15.4,Cloudy,Medium,1,Meal,Scooter,1.0,Metropolitan,5.875003005817474
34,4.9,18.4,18.5,Stormy,Medium,1,Drinks,Scooter,0.0,Metropolitan,20.176811965426136
20,4.7,19.6,20.1,Cloudy,Jam,2,Drinks,Motorcycle,1.0,Metropolitan,3464.0827200599765
27,4.4,20.3,20.4,Cloudy,Jam,1,Drinks,Motorcycle,2.0,Metropolitan,10.641157729337541
27,4.6,19.55,19.6,Fog,Jam,0,Buffet,Motorcycle,0.0,Semi-Urban,4.590648124312415
39,4.8,20.4,20.5,Stormy,Jam,0,Snack,Motorcycle,2.0,Metropolitan,4.596698554557205
25,4.7,21.25,21.35,Sunny,Jam,2,Buffet,Motorcycle,1.0,Metropolitan,12.43525673518922
35,4.5,15.2,15.3,Stormy,Medium,0,Meal,Motorcycle,1.0,Urban,6.210605364096597
21,4.3,21.2,21.25,Fog,Jam,2,Buffet,ElectricScooter,1.0,Metropolitan,17.13921974225849
30,4.4,10.5,11.05,Sandstorms,Low,0,Drinks,Motorcycle,1.0,Metropolitan,1.5094402621798344
36,4.9,21.1,21.25,Stormy,Jam,1,Buffet,Scooter,0.0,Metropolitan,4.656811824870756
38,4.3,19.5,20.05,Fog,Jam,2,Buffet,Scooter,1.0,Metropolitan,17.09752652782741
26,4.5,17.4,17.5,Fog,Medium,0,Buffet,Motorcycle,1.0,Urban,9.264595774312454
