DeliveryPersonAge,DeliveryPersonRatings,TimeOrdered,TimeOrderPickedUp,Sunny,Fog,Windy,Stormy,Sandstorms,Low,Medium,Jam,VehicleCondition,Snack,Drinks,Meal,Scooter,Motorcycle,MultipleDeliveries,Semi-Urban,Urban,Distance(km)
22,4.6,8.5,8.6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,3.116121839413475
34,4.9,10.25,10.4,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0,0,1,3.040539883060508
33,4.5,17.5,17.55,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,9.219708856174128
39,4.8,13.45,13.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0,0,1,6.058870515565882
34,4.9,22.45,22.6,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1.0,0,0,12.418462399627495
23,4.6,22.3,22.4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,0,1,12.1610162189127
20,4.9,14.45,14.6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,6.058844117462931
20,4.9,22.25,22.3,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0.0,0,1,10.280572823486576
33,4.7,20.3,20.35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,16.659838319169715
31,4.9,17.55,17.6,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1.0,1,0,13.786698988713738
34,4.6,21.55,21.6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.0,0,0,13.969116967730173
23,5.0,17.2,17.35,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0.0,0,1,14.02184017066065
24,4.6,11.45,11.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,3.0186622920269803
35,4.8,22.2,22.3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,10.724430107278945
27,4.9,23.25,23.4,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0.0,0,0,12.421407858787804
39,4.8,18.3,18.45,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,4.596439723177665
38,4.3,12.6,13.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,1,6.037440799484659
39,4.8,17.25,17.3,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0.0,0,0,13.611337814321281
33,4.7,8.45,8.5,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0.0,0,0,3.1053555451188637
32,4.9,20.15,20.3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2.0,0,1,10.565128845647761
23,4.9,20.1,20.25,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,10.280582064621875
34,4.6,17.5,18.05,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0.0,0,0,7.546680469081603
25,4.9,20.3,20.35,0,0,1,0,0,0,0,1,2,1,0,0,1,0,1.0,0,0,13.61244755449679
30,4.1,22.2,22.3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0,0,0,9.327055824816654
31,4.7,9.4,9.5,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1.0,0,0,1.5525398251397549
23,4.9,11.6,12.05,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1.0,0,0,1.5522470243420694
24,4.8,21.35,21.45,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1.0,0,0,9.326360257118816
31,3.9,18.1,18.2,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1.0,0,0,17.09799694004444
33,4.4,12.4,12.5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.0,0,1,6.050094908857936
35,4.5,15.2,15.3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1.0,0,1,6.210605364096597
34,4.0,17.4,17.55,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1.0,0,1,4.67433301643506
21,4.5,19.5,19.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,19.761706467413592
39,4.7,21.2,21.25,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0.0,0,0,13.970007989574006
38,5.0,19.6,20.1,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1.0,0,0,9.12210553959038
34,5.0,18.35,18.4,1,0,0,0,0,0,1,0,2,0,1,0,0,1,1.0,0,0,16.475980570724573
34,5.0,12.45,12.55,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,0,6.036244196933988
25,4.6,17.4,17.5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0,0,9.081116432461174
22,4.7,23.25,23.4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,19.76188040923094
30,4.7,8.15,8.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1.5323511358881128
20,4.6,20.5,21.05,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0.0,0,0,7.68415541716559
21,4.9,18.5,18.55,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0.0,0,0,12.098699936279859
33,3.8,23.35,23.45,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,16.824331819052116
32,4.9,14.55,15.05,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1.0,0,0,6.209476177667662
30,4.9,23.45,23.5,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1.0,0,0,10.868244074540835
23,4.6,17.45,17.5,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0.0,0,1,12.434913132379245
36,4.9,22.55,23.1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1.0,0,0,12.074047498027575
36,4.9,21.15,21.3,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1.0,0,0,7.448937379729502
24,4.9,21.6,22.15,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1.0,0,1,4.596543327364382
28,4.6,9.25,9.35,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0.0,0,0,3.073462803868858
30,4.9,23.5,23.55,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1.0,0,0,16.153788730846898
37,4.6,9.5,9.6,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1.0,0,0,3.0733972976360437
35,4.7,13.2,13.35,0,0,0,1,0,0,0,0,2,1,0,0,1,0,1.0,0,1,6.209976450705328
30,4.6,22.45,22.6,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1.0,0,0,13.789630729980562
35,4.8,17.1,17.25,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1.0,0,0,20.18348136584519
29,4.5,19.6,20.05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,1,12.25701219409813
26,4.7,18.2,18.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,19.618739348801018
37,4.9,8.15,8.2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1.0,0,0,3.104463374954771
34,4.8,9.5,9.55,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,1,1.5545771256173964
20,4.5,18.35,18.45,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1.0,0,0,7.5620793211870625
21,4.8,17.2,17.35,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1.0,0,0,10.72467208673564
28,4.6,21.55,22.05,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,1,0,7.34386385823289
23,4.6,21.55,21.6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,10.565262855251524
30,4.1,8.4,8.5,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1.0,0,0,3.109059104393369
34,4.7,23.35,23.45,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,12.436148456121032
29,4.9,20.2,20.25,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0,0,0,13.971950882978046
37,4.7,21.15,21.2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0,0,7.6510644585303815
27,4.6,21.5,21.6,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1.0,0,0,7.66095172081025
29,4.2,21.4,21.45,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.0,0,0,7.448379823536196
23,4.7,18.1,18.2,0,0,1,0,0,0,1,0,2,0,0,1,0,1,1.0,0,0,10.90628903651029
25,5.0,21.25,21.4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,0,0,16.72076404537099
37,4.0,17.5,17.55,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1.0,0,0,4.596317855297838
38,4.6,18.4,18.45,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1.0,0,1,19.91431676645955
27,4.8,22.15,22.25,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.0,0,0,13.773737657079298
32,4.7,22.3,22.35,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1.0,0,0,10.881197531246407
37,3.5,23.25,23.35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,19.914686965545187
27,4.6,15.5,15.55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.0,1,0,6.209141643213009
30,3.6,21.6,22.15,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1.0,0,0,17.09875410817548
26,4.9,21.15,21.2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0.0,0,0,10.64201906419996
29,4.0,11.2,11.25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,0,0,1.5367158933394087
36,4.3,20.6,21.15,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0.0,0,0,9.121794088990223
29,4.9,21.5,21.6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,9.079930407559079
21,4.4,22.55,23.05,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1.0,0,0,4.5790141674924385
39,4.8,10.55,11.1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1.0,0,1,2.984608225622922
39,4.9,19.25,19.3,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1.0,0,0,13.584306064167167
35,4.4,18.2,18.35,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1.0,0,0,13.989147573068443
39,4.6,15.45,15.55,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1.0,0,0,6.210618323092562
35,5.0,18.45,18.6,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1.0,0,0,13.970572124439776
38,5.0,22.35,22.4,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0.0,0,0,7.7725232004434295
34,4.5,20.3,20.45,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0,1,9.07462863182012
26,4.2,19.55,20.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,0,0,13.681416111912892
23,4.7,17.45,17.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0,1,9.314976789360625
39,4.5,10.3,10.35,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,1.5525398251397549
36,4.8,8.2,8.25,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0.0,0,0,1.488347124650747
26,4.7,18.15,18.2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,1,9.220449825751995
23,4.1,21.2,21.3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.0,1,0,13.620606901382935
21,4.7,22.55,23.05,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1.0,0,0,16.824864367093813
32,4.7,23.35,23.4,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0.0,0,0,16.721976048741215
26,4.6,18.35,18.5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.0,0,0,16.787888950840177
38,4.8,21.1,21.2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0.0,0,0,10.564405615161895
21,4.8,18.1,18.2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,1,9.219708856174128
28,4.7,8.1,8.25,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1.0,0,0,1.5366213355982792
27,4.4,18.5,19.05,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.0,0,1,12.209798594600825
30,4.8,16.1,16.2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1.0,0,0,6.117725989708161
31,4.6,20.45,20.55,0,0,0,1,0,0,0,1,2,1,0,0,0,1,1.0,0,0,4.657579589646204
22,4.6,23.55,24.05,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0,1,13.766192440641818
29,4.7,17.2,17.35,1,0,0,0,0,0,1,0,2,0,0,1,1,0,1.0,0,0,7.683765443180289
34,4.7,22.5,22.6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0,1,13.58963865201271
22,4.2,22.6,23.05,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,4.544215521132342
35,4.6,18.15,18.3,0,0,1,0,0,0,1,0,2,0,0,1,1,0,1.0,0,0,16.90249592854745
26,4.3,20.35,20.45,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,1,9.220209378254708
32,4.8,22.35,22.5,1,0,0,0,0,1,0,0,2,0,1,0,0,1,1.0,0,0,10.704672233866505
31,4.9,23.5,24.05,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1.0,0,0,4.596738270616882
39,4.5,14.15,14.2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1.0,0,0,6.037116126732456
35,4.5,21.1,21.15,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1.0,0,0,4.663432062512584
29,4.7,9.6,10.1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0.0,0,1,1.5581322655568652
21,4.9,11.1,11.15,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,1,3.018883117682491
22,4.9,20.3,20.4,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0.0,0,0,13.828140500409722
25,4.9,19.25,19.35,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,0,16.83409066322075
36,4.6,17.55,18.05,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1.0,0,0,9.060372371427242
39,4.5,23.35,23.45,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.0,0,0,9.326940869812143
29,4.6,19.45,19.6,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1.0,0,0,10.906058503327221
34,4.6,23.5,23.55,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0.0,0,0,16.601240146481178
32,4.9,19.1,19.15,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3.0,0,0,14.044169821640054
24,4.1,10.1,10.15,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1.0,0,1,1.5302997807730145
31,4.1,19.25,19.3,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1.0,0,0,20.968834115272433
25,4.2,21.4,21.45,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0,0,16.822155609317257
24,4.5,10.6,11.15,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1.0,0,1,3.0594600768341045
23,4.7,10.35,10.4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,3.0251186390184004
32,4.8,15.25,15.3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1.0,0,0,6.081596950437154
22,3.8,19.3,19.35,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,1,7.601385733164932
27,4.6,23.6,24.05,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.0,0,0,17.13751702263965
21,4.0,17.5,17.55,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0,0,10.711185800959658
38,4.8,16.6,17.05,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1.0,0,0,6.217824017922212
22,4.7,19.2,19.25,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0,1,10.86869350467311
34,4.7,21.2,21.25,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0,0,0,10.817079414296114
28,4.6,10.25,10.35,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0,0,3.0186622920269803
38,4.8,21.35,21.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.0,0,0,17.0767871164594
28,4.6,15.5,15.55,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.0,0,0,6.081204324626466
30,4.8,22.25,22.35,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0.0,0,1,20.17918820668875
24,4.8,9.35,9.5,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0.0,0,0,1.4906380442411205
29,4.7,19.1,19.15,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0,0,1,4.610035602260694
28,5.0,9.15,9.3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,1.5318406299867455
20,5.0,23.5,23.55,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1.0,0,0,12.294166376369663
38,4.7,22.45,22.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,10.416963824321584
20,4.9,21.45,21.55,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.0,0,0,17.09819699771769
32,4.8,18.45,18.55,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,16.384366809227615
20,4.8,19.1,19.25,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0,0,12.079886418819731
34,4.4,18.1,18.25,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,0,4.657987774595948
38,4.4,20.15,20.3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,8.929054495274071
31,4.5,21.55,21.6,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1.0,0,0,13.968842021961057
27,4.7,8.4,8.45,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1.0,0,0,1.5545625412407003
35,4.8,23.55,24.1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1.0,0,0,7.762556904358442
30,4.5,23.55,24.05,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0.0,0,0,20.20593639018606
20,4.8,18.1,18.15,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0,0,20.287264795753714
34,4.2,19.6,20.1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,2.0,0,0,17.073813051007523
35,4.3,18.4,18.55,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1.0,0,0,10.72467208673564
31,4.1,10.4,10.45,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.0,0,0,3.040554821797033
34,4.8,17.35,17.4,0,1,0,0,0,0,1,0,2,1,0,0,1,0,2.0,0,1,19.67249528098233
22,4.6,20.1,20.15,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,0,1,17.078934089494954
25,4.5,18.1,18.25,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1.0,0,0,13.765756924309539
34,4.2,15.15,15.25,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1.0,0,0,6.232303380306801
22,4.6,19.55,19.6,0,0,0,0,1,0,0,1,2,1,0,0,0,1,1.0,0,0,13.612451541411557
24,4.7,21.15,21.2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.0,0,1,7.562501497648588
36,4.6,20.15,20.25,0,1,0,0,0,0,0,1,2,0,1,0,1,0,0.0,0,0,16.824864367093813
38,4.6,23.2,23.25,0,0,0,0,1,1,0,0,2,0,0,1,1,0,1.0,0,0,7.601874226722028
29,4.7,23.2,23.35,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0.0,0,0,11.917779612813971
25,4.7,19.35,19.4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,1,9.075423573606574
31,4.2,21.5,21.6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1.0,0,0,12.435540495461442
37,4.3,20.35,20.5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1.0,0,0,9.314044064891696
33,4.8,19.45,19.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,7.448937379729502
27,4.4,17.3,17.35,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,0,10.707860128480876
37,4.1,10.5,10.55,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0,1,3.040641621538495
31,4.6,18.15,18.25,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,0,7.546800541055753
36,4.7,9.15,9.3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1.0,0,0,1.5297232853100242
22,4.4,17.15,17.25,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0.0,0,0,16.787903106086187
25,5.0,20.35,20.45,0,0,0,0,1,0,0,1,2,0,1,0,0,1,1.0,0,0,4.469203457950985
31,4.7,23.25,23.4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.0,0,0,20.851557402660557
24,4.7,21.2,21.35,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,13.788852089943367
28,4.5,20.6,21.1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0,0,1,4.537394871786295
20,4.7,21.2,21.25,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.0,0,0,9.192119121311745
27,5.0,12.3,12.35,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1.0,0,0,6.210169290102755
37,3.6,21.35,21.5,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0,1,20.28559840129957
26,4.7,18.35,18.45,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1.0,0,0,12.073402311815224
36,4.6,16.35,16.4,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.0,0,0,6.232373004507649
33,4.7,21.1,21.2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1.0,0,0,16.600975700594585
31,4.9,11.25,11.3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0,3.105492716560946
26,4.7,19.45,19.5,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.0,0,1,7.648947507755509
39,4.9,18.35,18.45,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.0,0,0,7.568320537709234
39,4.6,20.55,20.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,1,4.587980157997101
33,4.6,21.1,21.25,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0,0,0,8.928939271550702
23,4.2,18.5,18.55,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,1,10.602497166339631
32,4.9,11.35,11.4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,0,0,1.5321890925569548
35,4.7,23.6,24.15,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1.0,0,0,4.589345115377281
20,4.2,19.4,19.55,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0,0,13.610877575672198
33,4.1,11.3,11.35,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0,0,0,1.536864059415262
38,4.8,20.4,20.45,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,4.663187802146826
39,4.0,19.25,19.3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,0,8.810838587370053
26,4.5,19.5,19.6,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0.0,0,1,4.395289295392975
32,4.7,10.1,10.2,0,1,0,0,0,1,0,0,2,0,1,0,0,1,1.0,1,0,1.5525809531926802
30,4.8,22.45,22.6,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0,0,19.76218981785925
36,4.8,23.35,23.4,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,7.763196932715946
31,4.3,20.45,20.6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2.0,0,0,13.989852322089257
34,5.0,19.25,19.35,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0.0,0,0,10.906432552887628
38,4.3,21.4,21.45,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1.0,0,0,19.658828717454107
37,4.2,19.3,19.45,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,0,11.74800430051281
23,4.1,19.55,19.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,4.470286489434607
21,4.5,19.2,19.35,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,1,19.61916749330441
27,4.4,20.35,20.45,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0,0,20.285136523122805
29,4.8,20.6,21.1,0,0,0,1,0,0,0,1,2,0,1,0,1,0,1.0,0,0,19.76106632827125
32,3.9,18.3,18.4,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1.0,0,0,12.291841945089606
28,4.8,8.45,8.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,3.104605953841284
31,4.7,20.4,20.55,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,20.50674159208123
33,4.4,20.15,20.3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1.0,0,0,10.641057010178418
39,4.9,19.45,19.55,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,0,12.100062421152574
35,4.7,21.55,22.1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,0,0,9.315745361545886
32,4.2,18.25,18.3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.0,0,0,19.915585713443292
24,4.7,17.5,18.05,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1.0,0,0,19.883360631545855
22,4.8,11.1,11.15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1.5369113551350593
25,4.3,10.6,11.1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0,0,1.5525876685610622
22,4.7,21.4,21.5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0,0,0,9.19040310530244
26,4.7,22.45,22.55,0,0,0,0,1,1,0,0,2,1,0,0,0,1,1.0,0,1,10.565128845647761
34,5.0,11.35,11.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.0,0,0,1.5367312329664098
22,4.7,17.5,18.05,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1.0,0,0,12.24085827411391
22,4.5,8.2,8.35,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0.0,0,0,3.018841258628892
23,4.5,21.1,21.25,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0,0,7.771834302405086
28,4.9,22.3,22.45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,13.631339548300275
26,4.8,17.4,17.45,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0,1,7.448937379729502
26,4.8,21.55,22.05,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.0,0,0,10.642292301678435
36,4.6,11.35,11.45,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0,0,3.0734537599377685
20,4.7,15.3,15.45,1,0,0,0,0,0,1,0,2,0,0,1,1,0,1.0,0,0,6.14663364596065
24,4.8,10.25,10.3,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0.0,0,0,1.5545437335214782
25,4.9,9.55,10.1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1.0,0,0,1.5302997807730145
30,4.5,23.3,23.45,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1.0,0,0,14.045662159129527
38,4.9,19.4,19.5,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1.0,0,0,19.471476176410082
33,4.0,20.45,20.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,20.253058591951753
22,4.9,16.15,16.25,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1.0,0,0,6.218153086065015
35,4.6,17.15,17.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,4.6576549370601725
23,5.0,23.5,24.05,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1.0,0,0,10.924508385005714
